y,fzone,punt,kick,gofor,red,green,blue
1,1,0.015,0,0.985,3,0,251
1,2,0.6945,0,0.3055,177,0,77
1,3,1,0,0,255,0,0
1,4,1,0,0,255,0,0
2,1,0.011,0,0.989,2,0,252
2,2,0.683,0,0.317,174,0,80
2,3,1,0,0,255,0,0
2,4,1,0,0,255,0,0
3,1,0.0475,0,0.9525,12,0,242
3,2,0.9105,0,0.0895,232,0,22
3,3,1,0,0,255,0,0
3,4,1,0,0,255,0,0
4,1,0.0005,0,0.9995,0,0,254
4,2,0.3455,0,0.6545,88,0,166
4,3,0.999,0,0.001,254,0,0
4,4,1,0,0,255,0,0
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0.6795,0,0.3205,173,0,81
5,4,0.9995,0,0.0005,254,0,0
6,1,0,0.0095,0.9905,0,2,252
6,2,0,0.027,0.973,0,6,248
6,3,0.005,0.09,0.905,1,22,230
6,4,0.628,0.1685,0.2035,160,42,51
7,1,0,0.188,0.812,0,47,207
7,2,0,0.9705,0.0295,0,247,7
7,3,0,1,0,0,255,0
7,4,0,1,0,0,255,0
8,1,0,0.0055,0.9945,0,1,253
8,2,0,0.776,0.224,0,197,57
8,3,0,1,0,0,255,0
8,4,0,1,0,0,255,0
9,1,0,0.356,0.644,0,90,164
9,2,0,0.996,0.004,0,253,1
9,3,0,1,0,0,255,0
9,4,0,1,0,0,255,0
10,1,0,0.0005,0.9995,0,0,254
10,2,0,0.4355,0.5645,0,111,143
10,3,0,0.981,0.019,0,250,4
10,4,0,0.9995,0.0005,0,254,0
