y,fzone,punt,kick,gofor,red,green,blue
1,1,0.0265,0,0.9735,6,0,248
1,2,0.359,0,0.641,91,0,163
1,3,0.8925,0,0.1075,227,0,27
1,4,0.993,0,0.007,253,0,1
2,1,0,0,1,0,0,255
2,2,0,0,1,0,0,255
2,3,0.1935,0,0.8065,49,0,205
2,4,0.811,0,0.189,206,0,48
3,1,0,0,1,0,0,255
3,2,0,0,1,0,0,255
3,3,0.073,0,0.927,18,0,236
3,4,0.9905,0,0.0095,252,0,2
4,1,0,0,1,0,0,255
4,2,0,0,1,0,0,255
4,3,0.002,0,0.998,0,0,254
4,4,0.573,0,0.427,146,0,108
5,1,0,0,1,0,0,255
5,2,0,0,1,0,0,255
5,3,0,0,1,0,0,255
5,4,0.1455,0,0.8545,37,0,217
6,1,0,0.009,0.991,0,2,252
6,2,0,0.0275,0.9725,0,7,247
6,3,0,0.0875,0.9125,0,22,232
6,4,0.001,0.228,0.771,0,58,196
7,1,0,0.007,0.993,0,1,253
7,2,0,0.5775,0.4225,0,147,107
7,3,0,0.999,0.001,0,254,0
7,4,0,1,0,0,255,0
8,1,0,0,1,0,0,255
8,2,0,0,1,0,0,255
8,3,0,0.849,0.151,0,216,38
8,4,0,0.9985,0.0015,0,254,0
9,1,0,0.0005,0.9995,0,0,254
9,2,0,0.418,0.582,0,106,148
9,3,0,0.978,0.022,0,249,5
9,4,0,0.999,0.001,0,254,0
10,1,0,0,1,0,0,255
10,2,0,0.0005,0.9995,0,0,254
10,3,0,0.489,0.511,0,124,130
10,4,0,0.9205,0.0795,0,234,20
