y,fzone,punt,kick,gofor
1,1,0.008,0,0.992
1,2,0.628,0,0.372
1,3,1,0,0
1,4,1,0,0
2,1,0.005,0,0.995
2,2,0.5995,0,0.4005
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.022,0,0.978
3,2,0.85,0,0.15
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.207,0,0.793
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.5395,0,0.4605
5,4,0.997,0,0.003
6,1,0,0.009,0.991
6,2,0,0.0255,0.9745
6,3,0.0015,0.087,0.9115
6,4,0.5275,0.182,0.2905
7,1,0,0.133,0.867
7,2,0,0.951,0.049
7,3,0,1,0
7,4,0,1,0
8,1,0,0.001,0.999
8,2,0,0.613,0.387
8,3,0,1,0
8,4,0,1,0
9,1,0,0.228,0.772
9,2,0,0.989,0.011
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.2915,0.7085
10,3,0,0.9615,0.0385
10,4,0,0.9975,0.0025
