y,fzone,punt,kick,gofor
1,1,0.277,0,0.723
1,2,0.9785,0,0.0215
1,3,1,0,0
1,4,1,0,0
2,1,0.198,0,0.802
2,2,0.9755,0,0.0245
2,3,1,0,0
2,4,1,0,0
3,1,0.451,0,0.549
3,2,0.9965,0,0.0035
3,3,1,0,0
3,4,1,0,0
4,1,0.0955,0,0.9045
4,2,0.958,0,0.042
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.2615,0,0.7385
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.031,0.969
6,3,0.502,0.082,0.416
6,4,0.9065,0.0915,0.002
7,1,0,0.514,0.486
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0.281,0.719
8,2,0,0.993,0.007
8,3,0,1,0
8,4,0,1,0
9,1,0,0.905,0.095
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0885,0.9115
10,2,0,0.956,0.044
10,3,0,0.9995,0.0005
10,4,0,1,0
