y,fzone,punt,kick,gofor
1,1,0.1665,0,0.8335
1,2,0.955,0,0.045
1,3,1,0,0
1,4,1,0,0
2,1,0.123,0,0.877
2,2,0.9585,0,0.0415
2,3,1,0,0
2,4,1,0,0
3,1,0.3345,0,0.6655
3,2,0.994,0,0.006
3,3,1,0,0
3,4,1,0,0
4,1,0.039,0,0.961
4,2,0.9115,0,0.0885
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.097,0,0.903
5,3,0.9935,0,0.0065
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0295,0.9705
6,3,0.285,0.0855,0.6295
6,4,0.8885,0.107,0.0045
7,1,0,0.435,0.565
7,2,0,0.9945,0.0055
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1695,0.8305
8,2,0,0.9885,0.0115
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8285,0.1715
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.039,0.961
10,2,0,0.9035,0.0965
10,3,0,0.9995,0.0005
10,4,0,1,0
