y,fzone,punt,kick,gofor
1,1,0.852,0,0.148
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.7475,0,0.2525
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.921,0,0.079
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6675,0,0.3325
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.0805,0,0.9195
5,2,0.9525,0,0.0475
5,3,1,0,0
5,4,1,0,0
6,1,0,0.013,0.987
6,2,0.108,0.0345,0.8575
6,3,0.9445,0.0515,0.004
6,4,0.9485,0.0515,0
7,1,0,0.806,0.194
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.792,0.208
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.994,0.006
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.5815,0.4185
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
