y,fzone,punt,kick,gofor
1,1,0.568,0,0.432
1,2,0.998,0,0.002
1,3,1,0,0
1,4,1,0,0
2,1,0.4535,0,0.5465
2,2,0.9965,0,0.0035
2,3,1,0,0
2,4,1,0,0
3,1,0.763,0,0.237
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.3565,0,0.6435
4,2,0.9955,0,0.0045
4,3,1,0,0
4,4,1,0,0
5,1,0.007,0,0.993
5,2,0.7065,0,0.2935
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.0035,0.0335,0.963
6,3,0.844,0.0645,0.0915
6,4,0.935,0.065,0
7,1,0,0.689,0.311
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.566,0.434
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9745,0.0255
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.3175,0.6825
10,2,0,0.993,0.007
10,3,0,1,0
10,4,0,1,0
