y,fzone,punt,kick,gofor
1,1,0.6415,0,0.3585
1,2,0.9995,0,0.0005
1,3,1,0,0
1,4,1,0,0
2,1,0.497,0,0.503
2,2,0.9985,0,0.0015
2,3,1,0,0
2,4,1,0,0
3,1,0.785,0,0.215
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.395,0,0.605
4,2,0.9965,0,0.0035
4,3,1,0,0
4,4,1,0,0
5,1,0.011,0,0.989
5,2,0.7625,0,0.2375
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.005,0.034,0.961
6,3,0.87,0.062,0.068
6,4,0.9375,0.0625,0
7,1,0,0.7015,0.2985
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.5885,0.4115
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.981,0.019
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.333,0.667
10,2,0,0.995,0.005
10,3,0,1,0
10,4,0,1,0
