y,fzone,punt,kick,gofor
1,1,0.001,0,0.999
1,2,0.4735,0,0.5265
1,3,0.998,0,0.002
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.427,0,0.573
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0065,0,0.9935
3,2,0.719,0,0.281
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.058,0,0.942
4,3,0.9905,0,0.0095
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.266,0,0.734
5,4,0.9915,0,0.0085
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.0855,0.9145
6,4,0.3225,0.199,0.4785
7,1,0,0.0685,0.9315
7,2,0,0.904,0.096
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.3325,0.6675
8,3,0,0.9985,0.0015
8,4,0,1,0
9,1,0,0.0855,0.9145
9,2,0,0.953,0.047
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.134,0.866
10,3,0,0.92,0.08
10,4,0,0.9925,0.0075
