y,fzone,punt,kick,gofor
1,1,0.644,0,0.356
1,2,0.9995,0,0.0005
1,3,1,0,0
1,4,1,0,0
2,1,0.4965,0,0.5035
2,2,0.9985,0,0.0015
2,3,1,0,0
2,4,1,0,0
3,1,0.7885,0,0.2115
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.4075,0,0.5925
4,2,0.9965,0,0.0035
4,3,1,0,0
4,4,1,0,0
5,1,0.0125,0,0.9875
5,2,0.7875,0,0.2125
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.0065,0.034,0.9595
6,3,0.8905,0.0575,0.052
6,4,0.9425,0.0575,0
7,1,0,0.702,0.298
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.605,0.395
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.983,0.017
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.3535,0.6465
10,2,0,0.996,0.004
10,3,0,1,0
10,4,0,1,0
