y,fzone,punt,kick,gofor
1,1,0.3895,0,0.6105
1,2,0.993,0,0.007
1,3,1,0,0
1,4,1,0,0
2,1,0.2755,0,0.7245
2,2,0.9875,0,0.0125
2,3,1,0,0
2,4,1,0,0
3,1,0.558,0,0.442
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.1505,0,0.8495
4,2,0.9815,0,0.0185
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.3965,0,0.6035
5,3,0.999,0,0.001
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.032,0.968
6,3,0.627,0.08,0.293
6,4,0.9125,0.086,0.0015
7,1,0,0.5595,0.4405
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.3455,0.6545
8,2,0,0.9975,0.0025
8,3,0,1,0
8,4,0,1,0
9,1,0,0.928,0.072
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1225,0.8775
10,2,0,0.972,0.028
10,3,0,0.9995,0.0005
10,4,0,1,0
