y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.004,0,0.996
1,3,0.546,0,0.454
1,4,0.9875,0,0.0125
2,1,0,0,1
2,2,0.005,0,0.995
2,3,0.8065,0,0.1935
2,4,0.9975,0,0.0025
3,1,0,0,1
3,2,0.0035,0,0.9965
3,3,0.831,0,0.169
3,4,0.9985,0,0.0015
4,1,0,0,1
4,2,0.0005,0,0.9995
4,3,0.184,0,0.816
4,4,0.976,0,0.024
5,1,0,0,1
5,2,0,0,1
5,3,0.003,0,0.997
5,4,0.4925,0,0.5075
6,1,0,0.008,0.992
6,2,0,0.028,0.972
6,3,0,0.085,0.915
6,4,0.0155,0.225,0.7595
7,1,0,0.0275,0.9725
7,2,0,0.755,0.245
7,3,0,0.987,0.013
7,4,0,1,0
8,1,0,0,1
8,2,0,0.026,0.974
8,3,0,0.9595,0.0405
8,4,0,0.9945,0.0055
9,1,0,0.0055,0.9945
9,2,0,0.6995,0.3005
9,3,0,0.987,0.013
9,4,0,0.9985,0.0015
10,1,0,0,1
10,2,0,0.0085,0.9915
10,3,0,0.688,0.312
10,4,0,0.959,0.041
