y,fzone,punt,kick,gofor
1,1,0.0135,0,0.9865
1,2,0.683,0,0.317
1,3,1,0,0
1,4,1,0,0
2,1,0.008,0,0.992
2,2,0.6655,0,0.3345
2,3,1,0,0
2,4,1,0,0
3,1,0.041,0,0.959
3,2,0.902,0,0.098
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.336,0,0.664
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.686,0,0.314
5,4,0.9995,0,0.0005
6,1,0,0.0085,0.9915
6,2,0,0.0245,0.9755
6,3,0.005,0.0855,0.9095
6,4,0.6405,0.163,0.1965
7,1,0,0.156,0.844
7,2,0,0.9605,0.0395
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0045,0.9955
8,2,0,0.723,0.277
8,3,0,1,0
8,4,0,1,0
9,1,0,0.3225,0.6775
9,2,0,0.9955,0.0045
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.4015,0.5985
10,3,0,0.979,0.021
10,4,0,0.9995,0.0005
