y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3115,0,0.6885
1,3,0.996,0,0.004
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2805,0,0.7195
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.5405,0,0.4595
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0085,0,0.9915
4,3,0.9595,0,0.0405
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.093,0,0.907
5,4,0.962,0,0.038
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.0835,0.9165
6,4,0.164,0.209,0.627
7,1,0,0.0325,0.9675
7,2,0,0.828,0.172
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0935,0.9065
8,3,0,0.9945,0.0055
8,4,0,1,0
9,1,0,0.025,0.975
9,2,0,0.871,0.129
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.04,0.96
10,3,0,0.8295,0.1705
10,4,0,0.9815,0.0185
