y,fzone,punt,kick,gofor
1,1,0.012,0,0.988
1,2,0.6725,0,0.3275
1,3,1,0,0
1,4,1,0,0
2,1,0.007,0,0.993
2,2,0.6485,0,0.3515
2,3,1,0,0
2,4,1,0,0
3,1,0.035,0,0.965
3,2,0.891,0,0.109
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.291,0,0.709
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.6285,0,0.3715
5,4,0.999,0,0.001
6,1,0,0.009,0.991
6,2,0,0.0255,0.9745
6,3,0.002,0.0875,0.9105
6,4,0.597,0.1705,0.2325
7,1,0,0.1575,0.8425
7,2,0,0.961,0.039
7,3,0,1,0
7,4,0,1,0
8,1,0,0.005,0.995
8,2,0,0.6995,0.3005
8,3,0,1,0
8,4,0,1,0
9,1,0,0.2885,0.7115
9,2,0,0.993,0.007
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.3585,0.6415
10,3,0,0.9745,0.0255
10,4,0,0.9985,0.0015
