y,fzone,punt,kick,gofor
1,1,0.3065,0,0.6935
1,2,0.9845,0,0.0155
1,3,1,0,0
1,4,1,0,0
2,1,0.213,0,0.787
2,2,0.982,0,0.018
2,3,1,0,0
2,4,1,0,0
3,1,0.4795,0,0.5205
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.1125,0,0.8875
4,2,0.9695,0,0.0305
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.309,0,0.691
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.0315,0.9685
6,3,0.549,0.0815,0.3695
6,4,0.908,0.09,0.002
7,1,0,0.547,0.453
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.3375,0.6625
8,2,0,0.996,0.004
8,3,0,1,0
8,4,0,1,0
9,1,0,0.924,0.076
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.122,0.878
10,2,0,0.968,0.032
10,3,0,0.9995,0.0005
10,4,0,1,0
