y,fzone,punt,kick,gofor
1,1,0.0015,0,0.9985
1,2,0.4825,0,0.5175
1,3,0.998,0,0.002
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.4425,0,0.5575
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.007,0,0.993
3,2,0.7295,0,0.2705
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.073,0,0.927
4,3,0.9925,0,0.0075
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.3005,0,0.6995
5,4,0.993,0,0.007
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.086,0.914
6,4,0.35,0.197,0.453
7,1,0,0.082,0.918
7,2,0,0.916,0.084
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.394,0.606
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.11,0.89
9,2,0,0.9635,0.0365
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.16,0.84
10,3,0,0.9285,0.0715
10,4,0,0.9945,0.0055
