y,fzone,punt,kick,gofor
1,1,0.321,0,0.679
1,2,0.986,0,0.014
1,3,1,0,0
1,4,1,0,0
2,1,0.217,0,0.783
2,2,0.9815,0,0.0185
2,3,1,0,0
2,4,1,0,0
3,1,0.4805,0,0.5195
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.11,0,0.89
4,2,0.963,0,0.037
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.289,0,0.711
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.031,0.969
6,3,0.527,0.0815,0.3915
6,4,0.907,0.091,0.002
7,1,0,0.517,0.483
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2835,0.7165
8,2,0,0.993,0.007
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9015,0.0985
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.089,0.911
10,2,0,0.9545,0.0455
10,3,0,0.9995,0.0005
10,4,0,1,0
