y,fzone,punt,kick,gofor
1,1,0.77,0,0.23
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.639,0,0.361
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.8735,0,0.1265
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.523,0,0.477
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.031,0,0.969
5,2,0.884,0,0.116
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0115,0.9885
6,2,0.037,0.034,0.929
6,3,0.9265,0.054,0.0195
6,4,0.946,0.054,0
7,1,0,0.7555,0.2445
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.701,0.299
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9895,0.0105
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.4415,0.5585
10,2,0,0.998,0.002
10,3,0,1,0
10,4,0,1,0
