y,fzone,punt,kick,gofor
1,1,0.589,0,0.411
1,2,0.998,0,0.002
1,3,1,0,0
1,4,1,0,0
2,1,0.4575,0,0.5425
2,2,0.9975,0,0.0025
2,3,1,0,0
2,4,1,0,0
3,1,0.7675,0,0.2325
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.369,0,0.631
4,2,0.996,0,0.004
4,3,1,0,0
4,4,1,0,0
5,1,0.01,0,0.99
5,2,0.747,0,0.253
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.005,0.033,0.962
6,3,0.863,0.062,0.075
6,4,0.937,0.063,0
7,1,0,0.689,0.311
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.5775,0.4225
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.98,0.02
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.327,0.673
10,2,0,0.995,0.005
10,3,0,1,0
10,4,0,1,0
