y,fzone,punt,kick,gofor
1,1,0.081,0,0.919
1,2,0.889,0,0.111
1,3,1,0,0
1,4,1,0,0
2,1,0.0575,0,0.9425
2,2,0.8975,0,0.1025
2,3,1,0,0
2,4,1,0,0
3,1,0.189,0,0.811
3,2,0.9835,0,0.0165
3,3,1,0,0
3,4,1,0,0
4,1,0.0115,0,0.9885
4,2,0.759,0,0.241
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.013,0,0.987
5,3,0.9555,0,0.0445
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.027,0.973
6,3,0.0955,0.09,0.8145
6,4,0.843,0.129,0.028
7,1,0,0.331,0.669
7,2,0,0.9905,0.0095
7,3,0,1,0
7,4,0,1,0
8,1,0,0.057,0.943
8,2,0,0.9585,0.0415
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6665,0.3335
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.009,0.991
10,2,0,0.77,0.23
10,3,0,0.997,0.003
10,4,0,1,0
