y,fzone,punt,kick,gofor
1,1,0.8345,0,0.1655
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.7265,0,0.2735
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9075,0,0.0925
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.639,0,0.361
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.0695,0,0.9305
5,2,0.943,0,0.057
5,3,1,0,0
5,4,1,0,0
6,1,0,0.012,0.988
6,2,0.0925,0.0345,0.873
6,3,0.942,0.0525,0.0055
6,4,0.9475,0.0525,0
7,1,0,0.803,0.197
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.784,0.216
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9945,0.0055
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.561,0.439
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
