y,fzone,punt,kick,gofor
1,1,0.91,0,0.09
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.8475,0,0.1525
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9615,0,0.0385
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.7635,0,0.2365
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.1425,0,0.8575
5,2,0.9805,0,0.0195
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0135,0.9865
6,2,0.2285,0.0335,0.738
6,3,0.9505,0.048,0.0015
6,4,0.952,0.048,0
7,1,0,0.8375,0.1625
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.846,0.154
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9975,0.0025
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.671,0.329
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
