y,fzone,punt,kick,gofor
1,1,0.8405,0,0.1595
1,2,0.9995,0,0.0005
1,3,1,0,0
1,4,1,0,0
2,1,0.493,0,0.507
2,2,0.998,0,0.002
2,3,1,0,0
2,4,1,0,0
3,1,0.8855,0,0.1145
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.7565,0,0.2435
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.378,0,0.622
5,2,0.9945,0,0.0055
5,3,1,0,0
5,4,1,0,0
6,1,0.0055,0.01,0.9845
6,2,0.7185,0.025,0.2565
6,3,0.973,0.0255,0.0015
6,4,0.974,0.0255,0.0005
7,1,0,0.782,0.218
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8165,0.1835
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9975,0.0025
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.842,0.158
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
