y,fzone,punt,kick,gofor
1,1,0.266,0,0.734
1,2,0.978,0,0.022
1,3,1,0,0
1,4,1,0,0
2,1,0.192,0,0.808
2,2,0.975,0,0.025
2,3,1,0,0
2,4,1,0,0
3,1,0.4385,0,0.5615
3,2,0.9955,0,0.0045
3,3,1,0,0
3,4,1,0,0
4,1,0.0845,0,0.9155
4,2,0.9525,0,0.0475
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.2225,0,0.7775
5,3,0.998,0,0.002
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.031,0.969
6,3,0.4615,0.0835,0.455
6,4,0.903,0.0945,0.0025
7,1,0,0.5055,0.4945
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0.262,0.738
8,2,0,0.993,0.007
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8945,0.1055
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0745,0.9255
10,2,0,0.9455,0.0545
10,3,0,0.9995,0.0005
10,4,0,1,0
