y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.31,0,0.69
1,3,0.9955,0,0.0045
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.279,0,0.721
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.536,0,0.464
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.008,0,0.992
4,3,0.9585,0,0.0415
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0895,0,0.9105
5,4,0.9605,0,0.0395
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.084,0.916
6,4,0.161,0.21,0.629
7,1,0,0.0335,0.9665
7,2,0,0.833,0.167
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0995,0.9005
8,3,0,0.995,0.005
8,4,0,1,0
9,1,0,0.0255,0.9745
9,2,0,0.874,0.126
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.041,0.959
10,3,0,0.8345,0.1655
10,4,0,0.981,0.019
