y,fzone,punt,kick,gofor
1,1,1,0,0
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.999,0,0.001
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,1,0,0
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.997,0,0.003
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.9545,0,0.0455
5,2,1,0,0
5,3,1,0,0
5,4,1,0,0
6,1,0.544,0.003,0.453
6,2,0.9955,0.004,0.0005
6,3,0.996,0.004,0
6,4,0.996,0.004,0
7,1,0,0,1
7,2,0.0925,0.063,0.8445
7,3,0.522,0.4705,0.0075
7,4,0.5245,0.4755,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.3805,0.6195
8,4,0,0.994,0.006
9,1,0,0,1
9,2,0,0.0405,0.9595
9,3,0,0.802,0.198
9,4,0,0.9635,0.0365
10,1,0,0,1
10,2,0,0,1
10,3,0,0.0325,0.9675
10,4,0,0.216,0.784
