y,fzone,punt,kick,gofor
1,1,0.0375,0,0.9625
1,2,0.8685,0,0.1315
1,3,1,0,0
1,4,1,0,0
2,1,0.2795,0,0.7205
2,2,0.995,0,0.005
2,3,1,0,0
2,4,1,0,0
3,1,0.7855,0,0.2145
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.326,0,0.674
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.3875,0,0.6125
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0065,0.9935
6,2,0,0.017,0.983
6,3,0.454,0.052,0.494
6,4,0.9395,0.0585,0.002
7,1,0,0.018,0.982
7,2,0,0.759,0.241
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0005,0.9995
8,2,0,0.361,0.639
8,3,0,0.9985,0.0015
8,4,0,1,0
9,1,0,0.218,0.782
9,2,0,0.9905,0.0095
9,3,0,1,0
9,4,0,1,0
10,1,0,0.002,0.998
10,2,0,0.6185,0.3815
10,3,0,0.9925,0.0075
10,4,0,1,0
