y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0095,0,0.9905
1,3,0.672,0,0.328
1,4,0.9955,0,0.0045
2,1,0.0015,0,0.9985
2,2,0.0505,0,0.9495
2,3,0.955,0,0.045
2,4,0.9985,0,0.0015
3,1,0,0,1
3,2,0.115,0,0.885
3,3,0.991,0,0.009
3,4,1,0,0
4,1,0,0,1
4,2,0.0025,0,0.9975
4,3,0.6605,0,0.3395
4,4,0.999,0,0.001
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.013,0,0.987
5,4,0.75,0,0.25
6,1,0,0.008,0.992
6,2,0,0.0245,0.9755
6,3,0,0.078,0.922
6,4,0.0565,0.208,0.7355
7,1,0,0.0125,0.9875
7,2,0,0.639,0.361
7,3,0,0.9955,0.0045
7,4,0,1,0
8,1,0,0,1
8,2,0,0.013,0.987
8,3,0,0.9395,0.0605
8,4,0,0.999,0.001
9,1,0,0.0025,0.9975
9,2,0,0.6475,0.3525
9,3,0,0.9855,0.0145
9,4,0,0.999,0.001
10,1,0,0,1
10,2,0,0.006,0.994
10,3,0,0.6565,0.3435
10,4,0,0.958,0.042
