y,fzone,punt,kick,gofor
1,1,0.041,0,0.959
1,2,0.803,0,0.197
1,3,1,0,0
1,4,1,0,0
2,1,0.023,0,0.977
2,2,0.7895,0,0.2105
2,3,1,0,0
2,4,1,0,0
3,1,0.0975,0,0.9025
3,2,0.9535,0,0.0465
3,3,1,0,0
3,4,1,0,0
4,1,0.002,0,0.998
4,2,0.5515,0,0.4485
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0015,0,0.9985
5,3,0.874,0,0.126
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.028,0.972
6,3,0.029,0.0905,0.8805
6,4,0.7695,0.1515,0.079
7,1,0,0.261,0.739
7,2,0,0.98,0.02
7,3,0,1,0
7,4,0,1,0
8,1,0,0.03,0.97
8,2,0,0.9005,0.0995
8,3,0,1,0
8,4,0,1,0
9,1,0,0.5295,0.4705
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.002,0.998
10,2,0,0.63,0.37
10,3,0,0.992,0.008
10,4,0,1,0
