y,fzone,punt,kick,gofor
1,1,0.365,0,0.635
1,2,0.989,0,0.011
1,3,1,0,0
1,4,1,0,0
2,1,0.26,0,0.74
2,2,0.9855,0,0.0145
2,3,1,0,0
2,4,1,0,0
3,1,0.539,0,0.461
3,2,0.9985,0,0.0015
3,3,1,0,0
3,4,1,0,0
4,1,0.1425,0,0.8575
4,2,0.9785,0,0.0215
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.3765,0,0.6235
5,3,0.9985,0,0.0015
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0315,0.9685
6,3,0.609,0.0805,0.3105
6,4,0.911,0.0875,0.0015
7,1,0,0.561,0.439
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.35,0.65
8,2,0,0.998,0.002
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9295,0.0705
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.127,0.873
10,2,0,0.972,0.028
10,3,0,0.9995,0.0005
10,4,0,1,0
