y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.068,0,0.932
1,3,0.6145,0,0.3855
1,4,0.9585,0,0.0415
2,1,0,0,1
2,2,0,0,1
2,3,0.099,0,0.901
2,4,0.9025,0,0.0975
3,1,0,0,1
3,2,0,0,1
3,3,0.2035,0,0.7965
3,4,0.987,0,0.013
4,1,0,0,1
4,2,0,0,1
4,3,0.0045,0,0.9955
4,4,0.6795,0,0.3205
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.177,0,0.823
6,1,0,0.0085,0.9915
6,2,0,0.026,0.974
6,3,0,0.085,0.915
6,4,0.001,0.222,0.777
7,1,0,0.0025,0.9975
7,2,0,0.45,0.55
7,3,0,0.9985,0.0015
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.7025,0.2975
8,4,0,0.9985,0.0015
9,1,0,0.0005,0.9995
9,2,0,0.289,0.711
9,3,0,0.962,0.038
9,4,0,0.9965,0.0035
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.407,0.593
10,4,0,0.8965,0.1035
